regine_area;main_no;point_no;param_key;version_no_end;station_name;station_status_name;dt_start_date;dt_end_date;percent_missing_days;first_year_regulation;start_year;end_year;aktuell_avrenningskart;excluded_years;tilgang;latitude;longitude;utm_east_z33;utm_north_z33;regulation_part_area;regulation_part_reservoirs;transfer_area_in;transfer_area_out;drainage_basin_key;area_norway;area_total;comment;drainage_dens;dt_registration_date;dt_regul_date;gradient_1085;gradient_basin;gradient_river;height_minimum;height_hypso_10;height_hypso_20;height_hypso_30;height_hypso_40;height_hypso_50;height_hypso_60;height_hypso_70;height_hypso_80;height_hypso_90;height_maximum;length_km_basin;length_km_river;ocean_polar_angle;ocean_polar_distance;perc_agricul;perc_bog;perc_eff_bog;perc_eff_lake;perc_forest;perc_glacier;perc_lake;perc_mountain;perc_urban;prec_intens_max;utm_zone_gravi;utm_east_gravi;utm_north_gravi;utm_zone_inlet;utm_east_inlet;utm_north_inlet;br1_middelavrenning_1930_1960;br2_Tilsigsberegning;br3_Regional_flomfrekvensanalyse;br5_Regional_lavvannsanalyse;br6_Klimastudier;br7_Klimascenarier;br9_Flomvarsling;br11_FRIEND;br12_GRDC;br23_HBV;br24_middelavrenning_1961_1990;br26_TotalAvlop;br31_FlomserierPrim;br32_FlomserierSekundar;br33_Flomkart_aktive_ureg;br34_Hydrologisk_referanseserier_klimastudier;br38_Flomkart_aktive_ureg_periode;br39_Flomkart_nedlagt_stasjon
19;93;0;1001;1;Årak;Nedlagt;1973-11-30 12:00:00.0000000;1979-06-30 12:00:00.0000000;0;NULL;1974;1978;ja;NULL;open;59,0398826599121;8,51935577392578;128477;6562540;NULL;NULL;NULL;NULL;762;1,73300004005432;1,73000001907349;NULL;NULL;2004-02-02 00:00:00.0000000;NULL;229,039993286133;33,6800003051758;188,410003662109;287;386;480;570;614;614;658;674;686;740;740;3,02999997138977;1,78999996185303;141,039993286133;NULL;0;0,579999983310699;NULL;0;67,0500030517578;0;0,579999983310699;23,7000007629395;0;NULL;33;129751;6563058;33;130119;6563048;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
19;96;0;1001;1;Storgama ovf.;Aktiv;1974-07-04 12:00:00.0000000;2018-08-11 12:00:00.0000000;0;NULL;1974;NULL;ja;NULL;open;59,0523147583008;8,65362071990967;136291;6563180;0;0;0;0;763;0,523000001907349;0,519999980926514;klimaref serie;NULL;2004-02-02 00:00:00.0000000;NULL;25,0699996948242;20,2299995422363;26,0699996948242;581;592;600;606;608;613;622;634;645;660;685;1,28999996185303;0,949999988079071;141,050003051758;NULL;0;6,15000009536743;NULL;3,47000002861023;28,8299999237061;0;10,8900003433228;52,4199981689453;0;NULL;33;136238;6563625;33;136091;6563622;Y;NULL;Y;NULL;NULL;NULL;NULL;Y;NULL;NULL;NULL;NULL;NULL;Y;Y;Y;NULL;NULL
19;104;0;1001;1;Songedalsåi;Aktiv;1981-01-01 12:00:00.0000000;2018-08-11 12:00:00.0000000;0,0436777;NULL;1981;NULL;ja;NULL;open;59,2998542785645;7,98510217666626;100967;6594486;0;0;0;0;767;65,515998840332;65,5199966430664;klimaref serie;NULL;2004-02-02 00:00:00.0000000;NULL;18,6100006103516;20,9799995422363;14,7200002670288;555;633;690;736;759;777;800;829;861;903;1175;11,9099998474121;15,6899995803833;139,279998779297;NULL;0,119999997317791;8,4399995803833;NULL;1,23000001907349;72,2099990844727;0;3,72000002861023;12,2700004577637;0;NULL;33;95909;6596920;33;92001;6601769;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Y;NULL;Y;Y;NULL;NULL
19;107;0;1001;1;Lilleelv;Aktiv;1983-10-22 12:00:00.0000000;2018-08-11 12:00:00.0000000;13,5688;NULL;1986;NULL;ja;NULL;open;58,4353561401367;8,7026891708374;132635;6494410;0;0;0;0;770;39,3199996948242;39,3199996948242;en del manglende data f°r 1998;NULL;2013-12-04 00:00:00.0000000;NULL;3,82999992370605;15,9099998474121;7,46999979019165;18;40;53;64;76;84;95;104;116;131;204;13,8800001144409;17,3999996185303;135,710006713867;NULL;2,50999999046326;0;NULL;1,97000002861023;85,3000030517578;0;5,01999998092651;0;0;NULL;33;133006;6500984;33;134990;6506766;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Y;NULL;NULL;Y;NULL;Y;NULL;NULL;NULL
19;108;0;1001;1;Fyresvatn avløp;Nedlagt;1937-07-01 12:00:00.0000000;2008-12-31 12:00:00.0000000;54,5392;NULL;NULL;NULL;nei;NULL;open;59,0090103149414;8,26092433929443;113346;6560583;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Ferdig gjennomgått i Plan-B.;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
19;109;0;1001;1;Rygene terskel;Aktiv;1985-11-01 12:00:00.0000000;2018-01-01 12:00:00.0000000;12,4511;1810;NULL;NULL;nei;NULL;open;58,4039001464844;8,64142227172852;128736;6491254;0,865937232971191;0,555720508098602;0;0;775;3946,36010742188;3946,36010742188;"Q forbi kv.; inngÕr i 19.127";NULL;2011-07-15 00:00:00.0000000;1810-01-01 00:00:00.0000000;3,75;23,9699993133545;5,6399998664856;31;191;252;322;433;547;639;715;783;876;1520;131,070007324219;215;132,160003662109;NULL;0,959999978542328;4,28000020980835;NULL;1,29999995231628;68,2600021362305;0;11,0799999237061;11,3500003814697;0,0799999982118607;NULL;33;113936;6561729;33;73856;6608308;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
19;126;0;1001;0;Gjermundnes;Nedlagt;1924-04-01 12:00:00.0000000;2018-07-31 12:00:00.0000000;0,653026;NULL;NULL;NULL;nei;NULL;open;58,7459907531738;8,4646692276001;122148;6530221;NULL;NULL;NULL;NULL;774;3181,6298828125;3181,6298828125;inngÕr i 19.128;NULL;2011-07-15 00:00:00.0000000;NULL;4,98000001907349;24,5699996948242;6,90999984741211;145;275;365;473;562;636;700;756;813;901;1519;93,4400024414063;159,550003051758;137,070007324219;NULL;0,649999976158142;4;NULL;1,57000005245209;64,9499969482422;0;11,7299995422363;4,26000022888184;0,0599999986588955;NULL;33;111254;6574043;33;73856;6608308;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
19;127;0;1001;0;Rygene total;Aktiv;1899-09-28 12:00:00.0000000;2018-08-11 12:00:00.0000000;0,900569;1810;1959;NULL;ja;NULL;open;58,4107398986816;8,67013931274414;130481;6491855;0,865937232971191;0,555720508098602;0;0;775;3946,36010742188;3946,36010742188;NULL;NULL;2011-07-15 00:00:00.0000000;1810-01-01 00:00:00.0000000;3,75;23,9699993133545;5,6399998664856;31;191;252;322;433;547;639;715;783;876;1520;131,070007324219;215;132,160003662109;NULL;0,959999978542328;4,28000020980835;NULL;1,29999995231628;68,2600021362305;0;11,0799999237061;11,3500003814697;0,0799999982118607;NULL;33;113936;6561729;33;73856;6608308;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Y;Y;NULL;Y;NULL;NULL;NULL;NULL
19;128;0;1001;0;Åmli kraftstasjon total;Aktiv;1924-04-01 12:00:00.0000000;2018-08-11 12:00:00.0000000;0,429409;NULL;1959;NULL;ja;NULL;open;58,769416809082;8,4833288192749;123479;6532717;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Y;NULL;NULL;NULL;NULL
20;2;0;1001;1;Austenå;Aktiv;1924-05-06 12:00:00.0000000;2018-08-11 12:00:00.0000000;0;NULL;1959;NULL;ja;NULL;open;58,8396339416504;8,10052490234375;102216;6542728;0;0;0;0;776;276,420013427734;276,420013427734;klimaref serie;NULL;2011-07-15 00:00:00.0000000;NULL;11,4399995803833;22,4200000762939;13,2299995422363;228;602;666;708;738;763;792;819;852;895;1146;41,5800018310547;52,7799987792969;131,880004882813;NULL;0,0700000002980232;5,59000015258789;NULL;1,61000001430511;61,8699989318848;0;11,8999996185303;20,2800006866455;0;NULL;33;91936;6561043;33;86791;6579975;Y;Y;Y;Y;Y;NULL;Y;NULL;NULL;Y;Y;NULL;Y;NULL;Y;Y;NULL;NULL
20;3;0;1001;1;Flaksvatn;Aktiv;1899-10-14 12:00:00.0000000;2018-08-11 12:00:00.0000000;0;1960;1959;NULL;ja;NULL;open;58,3304634094238;8,2030611038208;102367;6485613;0,500735700130463;0,0481211915612221;0;0;777;1780,66003417969;1780,66003417969;NULL;NULL;2011-07-15 00:00:00.0000000;1960-01-01 00:00:00.0000000;7,05999994277954;22,3600006103516;6,71999979019165;19;197;229;261;300;354;434;520;616;741;1146;96,6900024414063;129,690002441406;135,710006713867;NULL;0,759999990463257;7,84999990463257;NULL;0,600000023841858;74,4400024414063;0;7,6399998664856;5,92000007629395;0,0700000002980232;NULL;33;101222;6522724;33;0;0;Y;Y;Y;NULL;Y;Y;NULL;NULL;NULL;NULL;Y;Y;Y;NULL;Y;NULL;Y;NULL
20;6;0;1001;1;Ogge;Nedlagt;1950-07-11 12:00:00.0000000;1993-12-31 12:00:00.0000000;0;NULL;1959;1993;ja;NULL;open;58,4142646789551;8,0909538269043;96782;6495582;NULL;NULL;NULL;NULL;779;244,190002441406;244,190002441406;summen av to utl°p, og usikre flomverdier.;NULL;2011-07-15 00:00:00.0000000;NULL;11,0699996948242;18,4599990844727;9,76000022888184;190;206;233;255;276;298;330;363;398;437;565;21,2000007629395;28,6800003051758;142,240005493164;NULL;0,75;10,5699996948242;NULL;2,60999989509583;80,4300003051758;0;6,48000001907349;0,0900000035762787;0,0199999995529652;NULL;33;94589;6501781;33;86653;6513858;Y;NULL;Y;Y;Y;NULL;NULL;Y;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Y
20;9;0;1001;0;Vikstølvatn ndf.;Nedlagt;1923-09-15 12:00:00.0000000;1996-01-08 12:00:00.0000000;21,0911;NULL;1959;1994;ja;NULL;open;58,5858192443848;7,97174596786499;91842;6515340;NULL;NULL;NULL;NULL;782;75,5100021362305;75,5100021362305;NULL;NULL;2011-07-15 00:00:00.0000000;NULL;5,36999988555908;20,3700008392334;10,8400001525879;413;478;487;499;516;532;548;568;595;627;736;15,2299995422363;21,1200008392334;142,229995727539;NULL;0;11,9200000762939;NULL;4,59999990463257;63,5699996948242;0;11,9200000762939;7,94999980926514;0;NULL;33;91105;6521929;33;92390;6529492;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
20;11;0;1001;1;Tveitdalen;Aktiv;1972-07-12 12:00:00.0000000;2018-08-11 12:00:00.0000000;0;NULL;1972;NULL;ja;NULL;open;58,3854103088379;8,24237155914307;105277;6491479;0;0;0;0;784;0,439000010490417;0,439999997615814;klimaref serie;NULL;2004-02-02 00:00:00.0000000;NULL;24,3400001525879;32;45,810001373291;191;198;281;233;219;219;219;239;239;239;239;0,870000004768372;0,610000014305115;142,240005493164;NULL;0;0;NULL;0;100;0;0;0;0;NULL;33;104872;6491334;33;104792;6491148;Y;NULL;Y;Y;NULL;NULL;NULL;Y;NULL;NULL;Y;NULL;NULL;Y;Y;Y;NULL;NULL
21;11;0;1001;0;Heisel;Aktiv;1930-01-01 12:00:00.0000000;2018-08-11 12:00:00.0000000;0;1914;1959;1975;ja;NULL;open;58,2475471496582;7,95143508911133;86711;6477930;0,911534547805786;1,15330231189728;0;120,419998168945;795;3687,27001953125;3687,27001953125;BlÕsj° far slutt 70-tall, og utbygging av magasiner (°kende magasin-reguleringsgrad);NULL;2017-02-02 00:00:00.0000000;1914-01-01 00:00:00.0000000;3,35999989509583;25,0400009155273;5,40000009536743;18;247;375;547;679;784;886;1012;1108;1202;1530;166,399993896484;232,009994506836;135,710006713867;NULL;0,889999985694885;4,6399998664856;NULL;1,36000001430511;48,4900016784668;0;9,32999992370605;33,4099998474121;0,159999996423721;NULL;33;71702;6571055;33;62950;6633784;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Y;Y;NULL;NULL;NULL;NULL;NULL
21;15;0;1001;1;Hekni min.vf.;Aktiv;2002-01-01 12:00:00.0000000;2017-08-31 12:00:00.0000000;0,978679;NULL;NULL;NULL;nei;NULL;open;59,041576385498;7,56169891357422;73734;6568461;NULL;NULL;NULL;NULL;798;2037,85998535156;2037,85998535156;minstevannf?ring (svµrt lave verdier). Reguleringsgrad magasin = 1.67. Deler av Mjıvatn (13km2) ut i Tovdalvassdraget. Overf░ring fra 95 til Hekni kv.;NULL;2017-02-02 00:00:00.0000000;NULL;7,53999996185303;26,2000007629395;9,71000003814697;239;706;816;891;968;1042;1089;1141;1192;1253;1530;75,0699996948242;106,319999694824;256,760009765625;NULL;0,490000009536743;3,24000000953674;NULL;0,46000000834465;30,9599990844727;0;10,2600002288818;52,8499984741211;0,0500000007450581;NULL;33;64112;6607782;33;62950;6633784;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
21;21;0;1001;1;Hoslemo;Aktiv;1918-10-01 12:00:00.0000000;2017-08-31 12:00:00.0000000;1,83504;1915;1959;1980;ja;NULL;open;59,4373817443848;7,40623378753662;69878;6613355;0,891696572303772;1,26540052890778;0;737,869995117188;800;827,52001953125;827,52001953125;overf°ring fra 1981 (til Holen kv);NULL;2016-09-01 00:00:00.0000000;1915-01-01 00:00:00.0000000;6,05999994277954;22,5;14,1199998855591;681;858;942;1017;1066;1105;1148;1182;1221;1274;1530;30,0599994659424;41,7900009155273;249,100006103516;NULL;0,119999997317791;3,86999988555908;NULL;1,24000000953674;18,6100006103516;0;12,8100004196167;62,7200012207031;0;NULL;33;65146;6626286;33;62950;6633784;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Y;NULL;NULL;Y;NULL;NULL;NULL;NULL
21;22;0;1001;2;Valle;Aktiv;1918-10-02 12:00:00.0000000;2017-08-31 12:00:00.0000000;0,110714;1915;1959;1963;ja;NULL;open;59,1915817260742;7,52099990844727;73282;6585358;0,848631918430328;1,9148451089859;0;1448,07995605469;801;1706,18994140625;1706,18994140625;overf░ring ut (til Brokke kv) fra 1964, samt BlÕsj° fra slutt 70-tall;NULL;2017-02-02 00:00:00.0000000;1915-01-01 00:00:00.0000000;8,39000034332275;25,5200004577637;11,3199996948242;290;752;854;938;1014;1065;1113;1165;1207;1264;1530;58,1800003051758;85,6699981689453;253,990005493164;NULL;0,409999996423721;3,33999991416931;NULL;0,46000000834465;27,1399993896484;0;11,0799999237061;56,0299987792969;0,0599999986588955;NULL;33;62946;6613827;33;62950;6633784;Y;Y;NULL;NULL;NULL;NULL;Y;NULL;NULL;NULL;Y;NULL;NULL;NULL;NULL;NULL;NULL;NULL
21;24;0;1001;0;Byglandsfjord ndf.;Nedlagt;1912-05-01 12:00:00.0000000;2017-08-31 12:00:00.0000000;0,00519832;NULL;1959;1975;ja;NULL;open;58,6486587524414;7,81136417388916;83301;6523300;NULL;NULL;NULL;NULL;803;2805,22998046875;2805,22998046875;BlÕsj° fra midt 70-tall;NULL;2017-02-02 00:00:00.0000000;NULL;4,38000011444092;26,1299991607666;6,30000019073486;201;514;658;749;829;908;1006;1082;1156;1227;1530;120,940002441406;169,320007324219;131,880004882813;NULL;0,639999985694885;3,64000010490417;NULL;1,80999994277954;39,75;0;10,5900001525879;42,8499984741211;0,0700000002980232;NULL;33;68815;6591874;33;62950;6633784;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Y;NULL;NULL;NULL;NULL;NULL;NULL;NULL
21;28;0;1001;1;Løyning;Nedlagt;1918-10-01 12:00:00.0000000;1980-12-31 12:00:00.0000000;0,395813;NULL;1959;1980;ja;NULL;open;59,4600791931152;7,381591796875;68776;6616031;NULL;NULL;NULL;NULL;807;241,369995117188;241,369995117188;Uregulert før 1980, og kan brukes direkte. Lagt i Plan-B-lista ved feil. Det var trodd at stasjonen hadde data videre etter 1980, men det har den ikkje. (Tidl. kommentarBenyttes frem til 1980, kan kanskje benytte senere år dersom korrigeres for vann ut  til Holen kv og inn fra Førresvatn.);NULL;2016-09-01 00:00:00.0000000;NULL;6,53000020980835;23,8700008392334;17,3299999237061;729;890;1018;1092;1143;1175;1189;1209;1233;1269;1477;27,4300003051758;30,6399993896484;249,660003662109;NULL;0;0;NULL;7,90999984741211;9,10999965667725;0;19,8899993896484;70,4300003051758;0;NULL;33;55124;6621171;33;48504;6633475;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Y;NULL;NULL;NULL;NULL;NULL;NULL;NULL
21;30;0;1001;1;Holen;Nedlagt;1924-05-01 12:00:00.0000000;1964-10-30 12:00:00.0000000;0;NULL;1959;1963;ja;NULL;open;59,3465270996094;7,28853321075439;62056;6604051;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
21;31;0;1001;2;Lislevatn;Nedlagt;1930-01-01 12:00:00.0000000;2002-03-15 12:00:00.0000000;17,145;NULL;NULL;NULL;nei;NULL;open;58,7521934509277;7,88906383514404;89018;6534306;NULL;NULL;NULL;NULL;809;18,1200008392334;18,1200008392334;Kontrollstasjon for tapping, tvilsomme data (hysopp).;NULL;2013-12-04 00:00:00.0000000;NULL;12,6300001144409;16,6200008392334;14,1599998474121;594;598;598;607;621;637;654;675;696;721;760;4,73000001907349;10,0299997329712;135,710006713867;NULL;0;0;NULL;20,3299999237061;49,6699981689453;0;27,5900001525879;11,039999961853;0;NULL;33;90299;6536064;33;88573;6538747;Y;Y;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Y
21;34;0;1001;1;Kilefjord;Aktiv;1922-09-22 12:00:00.0000000;1952-10-31 12:00:00.0000000;0;NULL;NULL;NULL;nei;NULL;open;58,4111442565918;7,76973676681519;78042;6497211;NULL;NULL;NULL;NULL;810;3341,63989257813;3341,63989257813;ingen data etter 1952;NULL;2017-02-02 00:00:00.0000000;NULL;3,82999992370605;25,3899993896484;5,44999980926514;168;336;504;635;740;834;929;1047;1125;1211;1530;146,490005493164;202,130004882813;131,880004882813;NULL;0,779999971389771;4,46000003814697;NULL;1,48000001907349;44,8600006103516;0;9,78999996185303;36,8400001525879;0,0900000035762787;NULL;33;70266;6579267;33;62950;6633784;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
21;38;0;1001;0;Vigeland uv.kanal;Nedlagt;1930-01-01 12:00:00.0000000;1997-09-24 12:00:00.0000000;0;NULL;NULL;NULL;nei;NULL;open;58,2524681091309;7,95670795440674;87077;6478444;NULL;NULL;NULL;NULL;814;3681,61010742188;3681,61010742188;erstattet av 21.11;NULL;2017-02-02 00:00:00.0000000;NULL;3,34999990463257;24,9300003051758;5,42000007629395;24;248;377;549;680;785;887;1013;1109;1202;1530;165,929992675781;231,300003051758;135,710006713867;NULL;0,899999976158142;4,6399998664856;NULL;1,36000001430511;48,4300003051758;0;9,34000015258789;33,4599990844727;0,159999996423721;NULL;33;71674;6571233;33;62950;6633784;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
21;43;0;1001;2;Hovet;Aktiv;1965-01-01 12:00:00.0000000;2018-01-05 12:00:00.0000000;0,0516449;1915;1965;1975;ja;NULL;open;59,1158142089844;7,51806592941284;72168;6576974;0,824481606483459;1,81874215602875;112;120,419998168945;819;1800,03002929688;1800,03002929688;overf°ring s°rfra til Brokke kv fra 1976, samt BlÕsj°;NULL;2017-02-02 00:00:00.0000000;1915-01-01 00:00:00.0000000;7,82000017166138;26,0100002288818;10,6700000762939;252;732;840;924;1001;1057;1107;1159;1203;1261;1530;66,4800033569336;95,5100021362305;254,759994506836;NULL;0,439999997615814;3,32999992370605;NULL;0,479999989271164;28,4400005340576;0;10,7200002670288;54,8899993896484;0,0599999986588955;NULL;33;63415;6612189;33;62950;6633784;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Y;NULL;NULL;Y;NULL;NULL;NULL;NULL
21;44;0;1001;0;Storvatn;Nedlagt;1967-10-01 12:00:00.0000000;2017-12-31 12:00:00.0000000;2,35903;NULL;1968;1975;ja;NULL;open;59,3028411865234;6,93765878677368;41602;6601577;NULL;NULL;NULL;NULL;820;120,419998168945;120,419998168945;uregulert 1967-1975 (s░r-░st-rapport), deretter blÕsj°.;NULL;2017-02-02 00:00:00.0000000;NULL;6,19000005722046;14,8400001525879;7,61999988555908;1003;1055;1055;1064;1091;1118;1156;1195;1227;1266;1403;16,9699993133545;26,9099998474121;254,449996948242;NULL;0;0;NULL;0,720000028610229;0;0;34,6800003051758;65,25;0,0299999993294477;NULL;33;45527;6607922;33;52657;6609586;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
21;47;0;1001;1;Lislefjødd;Aktiv;1972-12-08 12:00:00.0000000;2018-08-11 12:00:00.0000000;2,18786;NULL;1973;NULL;ja;NULL;open;59,608829498291;7,41961908340454;72814;6632279;0;0;0;0;822;19,0100002288818;19,0100002288818;NULL;NULL;2013-12-04 00:00:00.0000000;NULL;37,6500015258789;16,2399997711182;47,9900016784668;890;1046;1070;1089;1106;1127;1159;1220;1288;1345;1432;7,76000022888184;10,3800001144409;280,679992675781;NULL;0;12,4899997711182;NULL;0,0500000007450581;5,05999994277954;0;2,09999990463257;79,8499984741211;0;NULL;33;75975;6628636;33;75508;6626140;Y;NULL;Y;Y;NULL;NULL;NULL;Y;NULL;Y;NULL;NULL;Y;NULL;Y;NULL;NULL;NULL
21;51;0;1001;1;Fardal;Nedlagt;1977-10-27 12:00:00.0000000;1998-01-29 12:00:00.0000000;23,7838;NULL;NULL;NULL;nei;NULL;open;59,0958595275879;7,45520782470703;68332;6575167;NULL;NULL;NULL;NULL;2482;112,019996643066;112,019996643066;Ferdig gjennomgått i Plan-B.;NULL;2017-01-16 00:00:00.0000000;NULL;33,6500015258789;NULL;32,4599990844727;555;764;821;868;910;973;1021;1067;1100;1139;1269;13,1999998092651;16,8799991607666;NULL;NULL;0;1,78999996185303;NULL;0,400000005960464;30,3500003814697;NULL;5,3600001335144;58,9199981689453;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Y
21;52;0;1001;2;Lundane;Aktiv;1984-04-02 12:00:00.0000000;2017-08-30 12:00:00.0000000;0,999672;NULL;NULL;NULL;nei;NULL;open;59,5914535522461;7,39249992370605;71068;6630527;NULL;NULL;NULL;NULL;824;252,800003051758;252,800003051758;minstevannf░ring som slippes til 21.53.Vannf°ring mÕles ved 21.53.;NULL;2016-09-01 00:00:00.0000000;NULL;10,9099998474121;21,9699993133545;24,1299991607666;853;920;994;1041;1070;1093;1122;1156;1192;1266;1460;17,8899993896484;17,3600006103516;278,399993896484;NULL;0;6,71999979019165;NULL;1,35000002384186;15,0299997329712;0;13,0500001907349;63,2900009155273;0;NULL;33;70780;6635187;33;62950;6633784;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
21;53;0;1001;2;Børtemannsbekk;Aktiv;1984-04-01 12:00:00.0000000;2017-08-31 12:00:00.0000000;9,6428;NULL;NULL;NULL;nei;NULL;open;59,5720672607422;7,37527894973755;69852;6628489;NULL;NULL;NULL;NULL;825;285,269989013672;285,269989013672;overf░ring ut (fra 1981?), Õrsverdier rundt 1/4 av 53.47, sÕ mÕ evt korrigeres.;NULL;2016-09-01 00:00:00.0000000;NULL;9,11999988555908;20,9699993133545;21,7700004577637;829;913;986;1038;1068;1093;1122;1156;1196;1276;1495;17,9799995422363;20,1700000762939;278,769989013672;NULL;0;7,71000003814697;NULL;1,05999994277954;14,7200002670288;0;11,9200000762939;63,0999984741211;0;NULL;33;71171;6634214;33;62950;6633784;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
21;54;0;1001;1;Hartevatn;Aktiv;1984-04-01 12:00:00.0000000;2017-12-31 12:00:00.0000000;43,7216;NULL;NULL;NULL;nei;NULL;open;59,5244522094727;7,36348009109497;68578;6623287;NULL;NULL;NULL;NULL;826;458,549987792969;458,549987792969;"data 84-87;01-dd. Overf░ring ut (fra 2001?) og inn (fra 2005?). Inn er 25km2, ut uvisst. SmÕ Õrsverdier, sÕ ut trolig betydelig, derfor for fÕ Õr.";NULL;2013-12-04 00:00:00.0000000;NULL;10,9899997711182;22,1700000762939;18,7000007629395;758;885;948;1011;1050;1083;1113;1149;1193;1261;1495;21,1599998474121;27,5400009155273;279,869995117188;NULL;0,219999998807907;5,44999980926514;NULL;1,82000005245209;18,9699993133545;0;11,3400001525879;61,9300003051758;0;NULL;33;67424;6632187;33;62950;6633784;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
21;55;0;1001;1;Bykil;Aktiv;1984-04-01 12:00:00.0000000;2017-12-31 12:00:00.0000000;16,791;NULL;NULL;NULL;nei;NULL;open;59,3222618103027;7,32048988342285;63554;6601150;NULL;NULL;NULL;NULL;827;1285,2099609375;1285,2099609375;seriestart 1984, sÕ regulert hele dataperioden. Reguleringsgrad magasin = 1.91;NULL;2017-02-02 00:00:00.0000000;NULL;7,07000017166138;23,8400001525879;13,2299995422363;501;824;916;1002;1055;1095;1138;1178;1217;1270;1530;43,5900001525879;58,1199989318848;251,220001220703;NULL;0,159999996423721;3,26999998092651;NULL;0,769999980926514;20,6200008392334;0;13,2299995422363;61;0,0799999982118607;NULL;33;61961;6619985;33;62950;6633784;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
